id,rawContent,date,username,likeCount,retweetCount,replyCount,quoteCount,viewCount,lang,hashtags,url
483672593820438528,Luis Suarez Apologizes for Biting Opponent at FIFA World Cup 2014 http://t.co/jpmNDEEeKL,2014-06-30T18:05:07+00:00,ndtvfeed,0,1,0,,,en,,
483671611967414272,RT @IBNLiveSports: World Cup 2014: France beat spirited Nigeria to reach quarters http://t.co/0ZkLlCJxLy #WorldsCup #Pogba,2014-06-30T18:01:13+00:00,CNNnews18,1,0,1,,,en,,
483671092402221056,#BREAKING - World Cup 2014: France beat Nigeria 2-0 to reach quarter-finals http://t.co/I3H284mua2,2014-06-30T17:59:09+00:00,France24_en,0,7,1,,,en,,
483671074857422849,#BREAKING: World Cup 2014: France beat Nigeria 2-0 to reach quarter-finals http://t.co/SBhR8vXIAF,2014-06-30T17:59:05+00:00,FRANCE24,4,17,1,,,en,,
483671074228297730,#BREAKING - World Cup 2014: France beat Nigeria 2-0 to reach quarter-finals http://t.co/u7Lws9pZgK,2014-06-30T17:59:04+00:00,BreakingF24,0,0,0,,,en,,
483670160511758336,"World Cup 2014 Last 16 LIVE: Pogba breaks deadlock, France lead Nigeria http://t.co/iLrWkbRpPF",2014-06-30T17:55:27+00:00,FirstpostSports,0,0,0,,,en,,
483669911873794049,Much respect to the Nigerian Super Eagles for putting up a fight in this FIFA World Cup 2014.,2014-06-30T17:54:27+00:00,slashWisDom,3,11,0,,,en,,
483669735670677504,"FULL TIME: France v Nigeria, World Cup 2014: LIVE 
http://t.co/jOYUKeYuYv",2014-06-30T17:53:45+00:00,ahramonline,0,0,0,,,en,,
483669689898663936,"Live: France beat Nigeria 2-0 to reach the quarterfinals of the World Cup 2014.
http://t.co/CzrE7dR02o #WorldsCup #FRAvsNGA",2014-06-30T17:53:34+00:00,CNNnews18,1,4,0,,,en,,
483669012346200064,World cup 2014 is over.,2014-06-30T17:50:53+00:00,Mochievous,0,0,0,,,en,,
483665996671369217,"World Cup 2014 = 146 goals

World Cup 2010 = 145 goals",2014-06-30T17:38:54+00:00,Footballtweet,34,96,2,,,en,,
483665619506585600,RT @IBNLiveSports: World Cup 2014: Suarez apologizes for biting opponent http://t.co/0N21hPa7qy #Brazil2014 #WorldsCup,2014-06-30T17:37:24+00:00,CNNnews18,0,0,3,,,en,,
483665253436514305,Angry Soccer - World Cup 2014 - HTML5 #Game #HTML5 http://t.co/y4qAh8Jy7v,2014-06-30T17:35:57+00:00,blogginginside,2,1,0,,,en,,
483661760067416064,"FIFA World Cup 2014, Round of 16: France vs Nigeria – Live tweets, goals and highlights http://t.co/iwmgTl0Ntc #WorldCup",2014-06-30T17:22:04+00:00,Sportskeeda,0,0,0,,,en,,
483660639974342657,World Cup 2014 Is the Most Popular Event in Facebook History http://t.co/DswSKVtGgM http://t.co/qAcXc9Ogq7,2014-06-30T17:17:37+00:00,IFM923,0,1,1,,,en,,
483660192047837184,Olivier Giroud ! 🇫🇷@giroudjen #world #cup #2014 #france #olivier #giroud #man #beautiful #jengiroud… http://t.co/6bEnHPRBsr,2014-06-30T17:15:50+00:00,cali_Sta_,0,0,0,,,en,,
483659952980905984,"RT @IBNLiveSports: World Cup 2014: Young Brazil squad feeling the pressure, says Scolari http://t.co/sTVOAob8o6 #Brazil2014 #WorldsCup",2014-06-30T17:14:53+00:00,CNNnews18,1,1,0,,,en,,
483659831551991808,World Cup 2014: Nigeria hold France to 0-0 draw at half-time http://t.co/ZWNhaH3ZaQ,2014-06-30T17:14:24+00:00,HaitiNewsNet,0,0,0,,,en,,
483658847261712384,World Cup 2014: Residents Wonder How New Stadiums Will Benefit Region After Cup - NY Times http://t.co/ViIwAgsTYt,2014-06-30T17:10:29+00:00,viewfromthecave,3,1,0,,,en,,
483658626851028993,Watch all 136 goals of the World Cup 2014 group stage [video] http://t.co/fttfUA9JUs,2014-06-30T17:09:37+00:00,MayhemStudios,1,1,0,,,en,,
483654932521041920,World Cup 2014: FIFA Will Not Discipline Arjen Robben for Diving http://t.co/vjZqMMZvea,2014-06-30T16:54:56+00:00,NYTSports,2,0,3,,,en,,
483654929693687809,"LIVE Updates – World Cup 2014: Nigeria vs France (0-0): The score is currently 0-0.
At the 22nd minute, Pogba ... http://t.co/sRFHSMwNO5",2014-06-30T16:54:55+00:00,bellanaija,0,0,0,,,en,,
483654489446948864,#BREAKING: World Cup 2014: Nigeria hold France to 0-0 draw at half-time http://t.co/WFVZEYNgcv,2014-06-30T16:53:10+00:00,FRANCE24,0,5,1,,,en,,
483654476687876098,#BREAKING - World Cup 2014: Nigeria hold France to 0-0 draw at half-time http://t.co/CDewOIGc3E,2014-06-30T16:53:07+00:00,BreakingF24,0,0,0,,,en,,
483654476213940224,#BREAKING - World Cup 2014: Nigeria hold France to 0-0 draw at half-time http://t.co/b5jK7f6pfT,2014-06-30T16:53:07+00:00,France24_en,0,1,1,,,en,,
483650910867185664,World Cup 2014 Is The Most Talked About Facebook Event Ever | http://t.co/zsuSVSb8Zp,2014-06-30T16:38:57+00:00,SportsRadioWIP,2,1,0,,,en,,
483649299541405697,World Cup 2014 Is Facebook’s Most Talked-About Event Ever http://t.co/OVeUr5eG3c #WorldCup,2014-06-30T16:32:33+00:00,CBSPhiladelphia,2,2,0,,,en,,
483648437758349312,World Cup 2014 live: France vs Nigeria http://t.co/ghhToJLerb,2014-06-30T16:29:07+00:00,NZStuff,0,1,0,,,en,,
483647625921843201,@UtdIndonesia NEW VIDEO: Best World Cup Memes! | Brazil World Cup 2014 | http://t.co/JecFMdb6tY     #MUFC #WorldCup RT?,2014-06-30T16:25:54+00:00,StretfordPaddck,0,1,0,,,en,,
483647605558104064,World Cup 2014: Nigeria Vs France   0  -  0  - (Live)!: Overview Match number 53 is the fifth match of the kno... http://t.co/nAqWWZFOYa,2014-06-30T16:25:49+00:00,nairaland,2,1,1,,,en,,
483647509001408512,@mula_hahaha NEW VIDEO: Best World Cup Memes! | Brazil World Cup 2014 | http://t.co/JecFMdb6tY    #MUFC #WorldCup RT?,2014-06-30T16:25:26+00:00,StretfordPaddck,0,0,0,,,en,,
483647358480433152,@zahidbaharudin NEW VIDEO: Best World Cup Memes! | Brazil World Cup 2014 | http://t.co/JecFMdb6tY   #MUFC #WorldCup RT?,2014-06-30T16:24:50+00:00,StretfordPaddck,0,0,0,,,en,,
483647250561003522,@MUnitedEs NEW VIDEO: Best World Cup Memes! | Brazil World Cup 2014 | http://t.co/JecFMdb6tY  #MUFC #WorldCup RT?,2014-06-30T16:24:24+00:00,StretfordPaddck,0,0,0,,,en,,
483645683006595073,"LIVE 15 mins: #France v #Nigeria, World Cup 2014 
http://t.co/jOYUKeYuYv #FRA #NGA",2014-06-30T16:18:11+00:00,ahramonline,0,0,0,,,en,,
483645592376442880,@MirrorFootball NEW VIDEO: Best World Cup Memes! | Brazil World Cup 2014 | http://t.co/JecFMdb6tY  #MUFC #WorldCup RT?,2014-06-30T16:17:49+00:00,StretfordPaddck,1,0,0,,,en,,
483645492229058560,@MetroUK NEW VIDEO: Best World Cup Memes! | Brazil World Cup 2014 | http://t.co/JecFMdb6tY  #MUFC #WorldCup RT?,2014-06-30T16:17:25+00:00,StretfordPaddck,0,0,0,,,en,,
483645439347294208,@FIFAWorldCup NEW VIDEO: Best World Cup Memes! | Brazil World Cup 2014 | http://t.co/JecFMdb6tY  #MUFC #WorldCup RT?,2014-06-30T16:17:13+00:00,StretfordPaddck,1,0,0,,,en,,
483643702502768640,NEW VIDEO: Best World Cup Memes! | Brazil World Cup 2014 | http://t.co/JecFMdb6tY #MUFC #WorldCup RT?,2014-06-30T16:10:19+00:00,StretfordPaddck,1,2,0,,,en,,
483641631871369217,"The World Cup announcer just said ""You win, or you die""...I didn't know the World Cup 2014 turned into the Hunger Games 2014",2014-06-30T16:02:05+00:00,TGreenhutOD,2,1,1,,,en,,
483641457400487936,World Cup 2014 Live: France face stern test against Nigeria http://t.co/U8jaLKE5qj,2014-06-30T16:01:23+00:00,FirstpostSports,1,1,1,,,en,,
483641309685891072,"★ OVERALL WORLD CUP 2014 RESULTS ★

#Bets: 53 / #Staked: 109pt's

#Profit: +52.0pt's ✅

#ROI: +47.7% ✅

JOIN ➡ http://t.co/dUp7iSpQC3 RT",2014-06-30T16:00:48+00:00,FootballTipsNL,0,1,0,,,en,,
483640838325829632,France v Nigeria: World Cup 2014 – live! | Scott Murray http://t.co/BX5t6RycM7 (Photo: AFP) http://t.co/h3jUir3xxJ,2014-06-30T15:58:56+00:00,guardian_sport,3,9,0,,,en,,
483639286239985665,@SaharaTV1 Sports @FIFAWorldCup World Cup 2014 Coverage: Nigeria Vs. France will be LIVE shortly!!!  WATCH HERE... http://t.co/g7zDQhysZm,2014-06-30T15:52:46+00:00,SaharaReporters,0,0,0,,,en,,
483638610009522176,France v Nigeria: World Cup 2014 – live! http://t.co/GiFkJlfwGF #worldcup @Guardian_sport,2014-06-30T15:50:04+00:00,guardian,5,9,1,,,en,,
483638333848190977,SaharaTV Sports FIFA World Cup 2014 Coverage: Nigeria Vs. France  | Sahara Reporters TV http://t.co/QxWfLlocIO,2014-06-30T15:48:59+00:00,sowore,0,0,1,,,en,,
483638333806243840,SaharaTV Sports FIFA World Cup 2014 Coverage: Nigeria Vs. France  | Sahara Reporters TV http://t.co/vfsLkgumkQ,2014-06-30T15:48:59+00:00,SaharaReporters,0,0,0,,,en,,
483637286114828288,#algeria Germany vs Algeria match preview World Cup 2014: Germans struggle to ... - The Indepe... http://t.co/hTDB1D5su5 via google news,2014-06-30T15:44:49+00:00,dzonline,1,1,0,,,en,,
483636597254938624,"Fifa World Cup 2014: Netherlands vs Mexico: Robben sorry for World Cup dive, but insists penalty was right http://t.co/2GBkSiMyGC",2014-06-30T15:42:04+00:00,TOIMumbai,0,0,0,,,en,,
483636370124984320,"France-Nigeria World Cup 2014 Live: Scores, Highlights, Analysis @NESNSoccer http://t.co/WkPjbRgcna",2014-06-30T15:41:10+00:00,NESN,0,0,0,,,en,,
483635767902609409,Guillermo Ochoa Best Saves ● World Cup 2014 ||HD||: http://t.co/4XftJ5uYKP via @YouTube,2014-06-30T15:38:47+00:00,HeilRJ,22,9,2,,,en,,
483632612159000576,GRAPHIC: Karim Benzema vs Emmanuel Emenike - World Cup 2014 statistics #FRAvsNGA http://t.co/aop9vAMGe5,2014-06-30T15:26:14+00:00,WhoScored,15,56,3,,,en,,
483632122754637824,"World Cup 2014, day 19, Live: France vs Nigeria coming up next http://t.co/ulBAIKWNFI",2014-06-30T15:24:18+00:00,FirstpostSports,0,1,0,,,en,,
483631077714444288,Sand Sculpting World Cup 2014 in Atlantic City http://t.co/xjLPwkP3Mp,2014-06-30T15:20:09+00:00,V6News,0,0,0,,,en,,
483630303819595777,"Heineken Helps Egnyte Celebrate the World Cup 2014 – #BrazilianNoShow http://t.co/iQg3XDEHwa &lt;-- Thanks again, @Heineken_US",2014-06-30T15:17:04+00:00,Egnyte,2,2,1,,,en,,
483629910422855681,12 World Cup 2014 Stars Who Could Be Hot Summer Transfer Window Signings http://t.co/CSuICHamqH,2014-06-30T15:15:30+00:00,TheBigLead,0,0,0,,,en,,
483629131817435136,"RT @IBNLiveSports: World Cup 2014 Live Blog: France vs Nigeria, Round of 16 http://t.co/fiQWVmhZkO #worldscup",2014-06-30T15:12:25+00:00,CNNnews18,0,1,0,,,en,,
483626427044990977,World Cup 2014: Top 10 Vital Statistical Predictions Of Nigeria Vs France Match...Read more http://t.co/EPVQHTQ9ka http://t.co/hfzn9I4IK3,2014-06-30T15:01:40+00:00,247NNU,0,0,0,,,en,,
483625121714683906,Next World Cup 2014 US soccer viewing party moves to Soldier Field http://t.co/JEnUagi6H3,2014-06-30T14:56:29+00:00,ABC7Chicago,13,18,1,,,en,,
483623569402757121,Next World Cup 2014 US soccer viewing party moves to Soldier Field http://t.co/AW0FVpMxGQ #chicago,2014-06-30T14:50:18+00:00,chicagonewsnow,0,2,0,,,en,,
483623537807065088,"""World Cup 2014 Is the Most Popular Event in Facebook History"" http://t.co/odBaG5uygW",2014-06-30T14:50:11+00:00,jayspencermedia,2,2,0,,,en,,
483622217607954435,"RT @IBNLiveSports: World Cup 2014: Costa Rica's Navas playing out of this world, says Borges http://t.co/IwH8Qh38du #Brazil2014 #WorldsCup",2014-06-30T14:44:56+00:00,CNNnews18,0,0,0,,,en,,
483621640644071424,Brazil’s Architecture World Cup 2014 Posters http://t.co/cwX4WVyRkQ http://t.co/ihdWJ9ZJ0s,2014-06-30T14:42:39+00:00,fubiz,56,55,4,,,en,,
483620876395745280,World Cup 2014: South Korea pelted with toffees on return home  http://t.co/lz3CxyAnnK @Guardian_sport #worldcup,2014-06-30T14:39:36+00:00,guardian,4,28,5,,,en,,
483620850583994368,World Cup 2014: South Korea pelted with toffees on return home http://t.co/cI9sAFDCch (Photo: EPA) http://t.co/ZMVtQXbDnd,2014-06-30T14:39:30+00:00,guardian_sport,12,30,4,,,en,,
483620282163552256,France v Nigeria: World Cup 2014 – live! http://t.co/GiFkJlfwGF #worldcup @Guardian_sport,2014-06-30T14:37:15+00:00,guardian,4,12,4,,,en,,
483619099852148736,France v Nigeria: World Cup 2014 – live! | Scott Murray http://t.co/Ihd5mvSqfm,2014-06-30T14:32:33+00:00,GuardianAus,0,0,0,,,en,,
483618494395580416,Tonight Nobar Fifa World Cup 2014 @Matchboxtoo! France vs Nigeria 23.00 | Germany vs Algeria 03.00. *FREE HTM JUST ORDER! RSVP: 081210778889,2014-06-30T14:30:08+00:00,eventsurabaya,0,1,0,,,en,,
483617691459022848,Reuters: Africa's contenders face European examinations during World Cup 2014 http://t.co/4VRvU7qgqn #sports #worldcup #football,2014-06-30T14:26:57+00:00,KyivPost,0,0,1,,,en,,
483616097011531777,"World Cup 2014 roundup: Heartbreak for Mexico, Costa Rica wins, Landon Donovan's revelation. http://t.co/aJz2liL0pT",2014-06-30T14:20:37+00:00,Oregonian,1,0,0,,,en,,
483612239359148032,World Cup 2014 Boateng and Muntari expelled by Ghana http://t.co/3ZSMJRBUOH,2014-06-30T14:05:17+00:00,topafricamusic,0,1,0,,,en,,
483612234346938368,World Cup 2014 Boateng and Muntari expelled by Ghana http://t.co/3ZSMJRBUOH http://t.co/0d976MKrIO,2014-06-30T14:05:16+00:00,topafricamusic,0,0,0,,,en,,
483611267286847488,FIFA World Cup 2014 Match Preview: France v/s Nigeria http://t.co/3Skm8vb9Y7 http://t.co/CXHLpYQc8d,2014-06-30T14:01:25+00:00,dna,0,2,1,,,en,,
483610926466490368,Who's going to win the today matches of the World Cup 2014 in Brazil? Any idea? #WorldCup2014 #WorldCup2014Brazil http://t.co/5IMamUfjqt,2014-06-30T14:00:04+00:00,redBitgames,0,0,0,,,en,,
483609316390215682,"World Cup 2014: Malaysians back Brazil to win, says Ipsos survey http://t.co/eghG0RUD5X",2014-06-30T13:53:40+00:00,staronline,6,2,1,,,en,,
483608557724909568,World Cup 2014: Foreign flags banned as France tightens security for Algeria match http://t.co/46eo3rPWO2,2014-06-30T13:50:39+00:00,501Awani,4,2,0,,,en,,
483605889799053313,FINA 10km Marathon Swimming World Cup 2014 calendar: 3 Leg is Done http://t.co/FlvraM45Aw,2014-06-30T13:40:03+00:00,swimswamnews,2,1,0,,,en,,
483604309838274563,Fifa World Cup 2014: Dutch airline KLM angers Mexico fans on Twitter http://t.co/xjhFibjAP7,2014-06-30T13:33:47+00:00,AbdulHamidAhmad,0,1,1,,,en,,
483603992770256897,We take a look at more top tips for the round of 16 in World Cup 2014 http://t.co/J8r4cFPvzV,2014-06-30T13:32:31+00:00,WhoScored,1,9,0,,,en,,
483601283686105088,World Cup 2014: Greece praises fallen heroes after Costa Rica heartache http://t.co/yLLU5bnuw2 (Photo: EPA) http://t.co/2ZlUzLMJhT,2014-06-30T13:21:45+00:00,guardian_sport,6,5,0,,,en,,
483600969369153537,World Cup 2014: Greece praises fallen heroes after Costa Rica heartache http://t.co/VFaA37oUXh,2014-06-30T13:20:30+00:00,guardian,11,14,4,,,en,,
483595944059863040,World Cup 2014 talking points: Louis van Gaal makes most of water break | Guardian writers http://t.co/amE1BrMrub vía @guardian,2014-06-30T13:00:32+00:00,liebano,1,1,1,,,en,,
483595889059971072,"World Cup 2014, day 19, Live: Greece refuses World Cup bonus http://t.co/b9tdODOEGp",2014-06-30T13:00:19+00:00,firstpost,2,1,0,,,en,,
483595308081745921,Tonight Nobar Fifa World Cup 2014 @Matchboxtoo! France vs Nigeria 23.00 | Germany vs Algeria 03.00. FREE FREE FREE! Open RSVP: 081210778889,2014-06-30T12:58:00+00:00,eventsurabaya,0,2,0,,,en,,
483594709248794624,"World Cup 2014, Mr. International, Mr. Worldwide, dale.",2014-06-30T12:55:38+00:00,churchofpitbull,1,0,0,,,en,,
483594410160963587,"World Cup 2014, day 19, Live: Greece refuses World Cup bonus http://t.co/Po2VpyXic1",2014-06-30T12:54:26+00:00,FirstpostSports,0,0,0,,,en,,
483592057551073280,"World Cup 2014 Quarter-finals So Far:

#BRA vs #COL
#NED vs #CRC

#ARG / #SUI vs #BEL / #USA
#FRA / #NGA vs #GER / #ALG",2014-06-30T12:45:05+00:00,FootballFactly,48,152,4,,,en,,
483590896945229824,"World Cup 2014, Day 19, pre-quarters schedule (IST): France vs Nigeria at 9:30 pm, Germany vs Algeria at 1:30 am
#worldscup #Brazil2014",2014-06-30T12:40:29+00:00,CNNnews18,1,3,0,,,en,,
483590548792823808,"Fifa world cup 2014: today,  countries from Africa will be in action against European powerhouses of football. It... http://t.co/cqaO1J9FaW",2014-06-30T12:39:06+00:00,pentaclesking,1,0,0,,,en,,
483588780201242625,World Cup 2014: Back Rodriguez to stay top of the scoring charts. http://t.co/fqmFCIgGPS,2014-06-30T12:32:04+00:00,BetfairExchange,0,1,0,,,en,,
483581532481671170,World Cup 2014: Vincent Kompany Is Belgium’s Injury-Prone Talisman http://t.co/J8NlezsPq5,2014-06-30T12:03:16+00:00,coachgambetta,3,1,0,,,en,,
483581316064362497,"¡¡MUCHA SUERTE QUERIDO @yahel_castillo!! // “@fina1908: Diving World Cup 2014, from July 15-20 in Shanghai! #dwc14 http://t.co/kpwk1LCBMU”",2014-06-30T12:02:24+00:00,clarketo,20,10,2,,,en,,
483581184329261056,World Cup 2014: Divock Origi could be Belgiums wild card against USA: Big question for last-16... http://t.co/sv1oWXQKmV #Sports Comment,2014-06-30T12:01:53+00:00,NigeriaDaiily,0,0,0,,,en,,
483580392315035648,"World Cup 2014: Netherlands used the 'cooling break' as 'strategic time-out'

READ: http://t.co/x3ytq2iQtk

#worldscup #Brazil2014",2014-06-30T11:58:44+00:00,CNNnews18,3,1,0,,,en,,
483579203896770560,"Next on our competition calendar: the Diving World Cup 2014, from July 15-20 in Shanghai! #dwc14 http://t.co/Gc5FqJVOVu",2014-06-30T11:54:01+00:00,WorldAquatics,48,26,6,,,en,,
483576442622853121,#FRA vs #NGA Preview | FIFA World Cup 2014: 2nd Round http://t.co/kiugfvSihE | By @mattywalsh8 http://t.co/MsKGui2L1z,2014-06-30T11:43:02+00:00,EPLIndex,2,6,0,,,en,,
483573690617978880,FIFA World Cup 2014 Euphoria Sweeps Indian Fans http://t.co/TpdZ8tR9bV (video),2014-06-30T11:32:06+00:00,ndtvfeed,0,0,0,,,en,,
483573509244076032,World Cup 2014: Greece loses to Costa Rica in dramatic penalty shoot out. http://t.co/I32wTvqQ4k,2014-06-30T11:31:23+00:00,tovimagr,0,0,0,,,en,,
483569353255043072,"World Cup 2014: Arjen Robben apologises for dive against Mexico. What should FIFA do about his confession?
http://t.co/s0669kRMdU",2014-06-30T11:14:52+00:00,farayimungazi,5,6,6,,,en,,
483568645839544320,FIFA World Cup 2014 Euphoria Sweeps Indian Fans - http://t.co/DKnjnoHknm,2014-06-30T11:12:04+00:00,ndtvvideos,0,0,0,,,en,,
483565950386454528,World Cup 2014 : Costa Rica reach quarter-finals with shootout win over Greece @FIFAWorldCup #WorldCup2014 #WorldCup,2014-06-30T11:01:21+00:00,canarabank,0,0,0,,,en,,
483563454826311680,"WORLD CUP 2014: Charlie Nicholas says #FRA, #GER and #ARG will make the quarter-finals – but #BEL won’t: http://t.co/TphsCqowts",2014-06-30T10:51:26+00:00,SkySportsPL,40,43,21,,,en,,
483560795913990144,World Cup 2014: Americans Love Being The Underdog http://t.co/MawxL6kWtK via @DoubleGSports,2014-06-30T10:40:52+00:00,InTheZoneIO,4,4,0,,,en,,
483560566825705472,On Soccer: World Cup 2014: Algeria Has Another Shot at Germany After 1982 Elimination http://t.co/oQoxlcX40c,2014-06-30T10:39:57+00:00,nytimes,31,31,11,,,en,,
483557152909709312,"Total number of goals at World Cup 2010: 145

Number of goals at World Cup 2014 so far with 12 games left to play: 145",2014-06-30T10:26:23+00:00,Nowfootball,163,268,5,,,en,,
483555595979456514,"World Cup 2014 roundup: Heartbreak for Mexico, Costa Rica wins, Landon Donovan's revelation http://t.co/qr3swl5skZ",2014-06-30T10:20:12+00:00,PennLive,0,0,0,,,en,,
483554887914254337,World Cup 2014: Greece loses to Costa Rica in dramatic penalty shoot out. http://t.co/I32wTvqQ4k,2014-06-30T10:17:23+00:00,tovimagr,0,0,0,,,en,,
483554768368181248,James Rodriguez vs Neymar: Who has been the bigger star at World Cup 2014 so far? http://t.co/L4JSZ8hAhB,2014-06-30T10:16:55+00:00,FernanMartinez,2,3,1,,,en,,
483554488918081536,RT @IBNLiveSports: World Cup 2014: Javier Aguirre set to replace Zaccheroni as Japan coach http://t.co/1IrFg9ZQPL #WorldsCup,2014-06-30T10:15:48+00:00,CNNnews18,2,0,0,,,en,,
483553222733623296,News Update: World Cup 2014: France and Germany Are Favored to Advance http://t.co/UqPdVrOoWv,2014-06-30T10:10:46+00:00,goaawol,1,0,0,,,en,,
483552626517098496,"World Cup 2014 #GoogleDoodle
https://t.co/AD0oGZPelf",2014-06-30T10:08:24+00:00,titusprince7,0,0,0,,,en,,
483551027615240193,"#WorldCup2014

World Cup 2014: Nigeria Vs France Today At 5pm

What are your predictions?",2014-06-30T10:02:03+00:00,infonaija,0,2,3,,,en,,
483547705776414720,Ramadan and World Cup 2014: How will fasting players cope? #WorldCup2014 http://t.co/Brl9Q3fMay http://t.co/YyVkREhWti,2014-06-30T09:48:51+00:00,FirstpostSports,1,10,3,,,en,,
483546266899476480,Ramadan and World Cup 2014: How will fasting players cope? http://t.co/gFXvwpUpkp,2014-06-30T09:43:08+00:00,FirstpostSports,0,0,0,,,en,,
483542493288726528,"World Cup 2014: Here are our predictions for today: 
#FRA 3-1 #NGA 
#GER 4-1 #ALG 

#THECORNERSCORES http://t.co/ieEBhGFPDU",2014-06-30T09:28:08+00:00,euronews,7,12,10,,,en,,
483542346449956864,"GO SOCCER – in celebration of FIFA World Cup 2014
01-31 July 2014
 
SPEND &amp; GET… (at Central Park) [pic] — https://t.co/I8fiKcUqTp",2014-06-30T09:27:33+00:00,CentralParkMall,2,0,0,,,en,,
483541162696142848,World Cup 2014: Javier Aguirre to replace Zaccheroni as Japan coach  http://t.co/j3xfSOy9OB @Guardian_sport,2014-06-30T09:22:51+00:00,guardian,5,15,0,,,en,,
483539193231323136,Arjen Robben: Has won the WhoScored man of the match award in each of his four World Cup 2014 appearances #ned,2014-06-30T09:15:02+00:00,WhoScored,26,61,8,,,en,,
483536260439347200,"In celebration of FIFA WORLD CUP 2014.
Let's join the crowd and watch the games at Our Extraordinary… [pic] — https://t.co/HW4H3VQY1Q",2014-06-30T09:03:22+00:00,CentralParkMall,1,0,0,,,en,,
483536118432813056,World Cup 2014: France fans back in love with harmonious Les Bleus http://t.co/4sMEvOr8D8,2014-06-30T09:02:48+00:00,FirstpostSports,0,0,0,,,en,,
483531838950895617,In Pics: Wow moments of Fifa World Cup 2014 http://t.co/ka158XWkmk http://t.co/u123Llq8Gs,2014-06-30T08:45:48+00:00,TOISportsNews,0,1,0,,,en,,
483530775329927168,World Cup 2014 talking points: Louis van Gaal makes most of water break | Guardian writers: Ho... http://t.co/q9JG4nOwLL #Sports Comment,2014-06-30T08:41:35+00:00,NigeriaDaiily,0,0,0,,,en,,
483530375335923712,RT @IBNLiveSports: World Cup 2014: The Coffee Men from Colombia take Brazil by storm http://t.co/O0AOp3qsHy #WorldsCup,2014-06-30T08:39:59+00:00,CNNnews18,0,0,0,,,en,,
483524900360294400,World Cup 2014 talking points: Holland make most of water break http://t.co/Ad7xZodDPw (Photo: AFP) http://t.co/djnGvq3pg7,2014-06-30T08:18:14+00:00,guardian_sport,12,9,1,,,en,,
483523376125067264,World Cup 2014 talking points: Louis van Gaal makes most of water break | Guardian writers http://t.co/8vlSEroEtV,2014-06-30T08:12:10+00:00,guardian,7,10,0,,,en,,
483522588527054849,World Cup 2014 Report: #NED matched at MASSIVE odds before late win &gt; http://t.co/yYI5q0R6ou http://t.co/FQ9ToNI27u,2014-06-30T08:09:03+00:00,BetfairExchange,0,0,0,,,en,,
483522087122776064,RT @IBNLiveSports: World Cup 2014: Lionel Messi's Argentina look to peak against Swiss http://t.co/Ec6bG0UwkA #WorldsCup,2014-06-30T08:07:03+00:00,CNNnews18,2,0,0,,,en,,
483520986231238656,RT @IBNLiveSports: World Cup 2014: US plan to attack unbeaten but underwhelming Belgium http://t.co/1GyH9ebr05 #WorldsCup,2014-06-30T08:02:41+00:00,CNNnews18,1,0,0,,,en,,
483520652398194688,"Brazil vs Chile, World Cup 2014: Stressed Brazil Fan Smashes TV, Video Goes Viral http://t.co/RpQnGLq20l",2014-06-30T08:01:21+00:00,Sports_NDTV,1,2,0,,,en,,
483512659233734656,"In World Cup 2014 the Greeks will get no second Troy. #Yeats #leavingcert 
@aslinndubh @rorycobbe @BCAREYDOTCOM @jimxcomet @StevieGrainger",2014-06-30T07:29:35+00:00,markstkhlm,2,1,0,,,en,,
483510309886246912,"Number of goals at World Cup 2014 so far: 145.

Total number of goals at World Cup 2010: 145.

Is this the best World Cup ever?",2014-06-30T07:20:15+00:00,Footballtweet,54,66,5,,,en,,
483503163626893312,"Netherlands qualify for the quarter-final of football world cup 2014, after beating Mexico 2-1 in Fortaleza.",2014-06-30T06:51:51+00:00,PTVSp0rts,1,2,0,,,en,,
483502966251343872,#TehelkaDaily FIFA World Cup 2014: Mexico blames referee for extending 2nd-round curse | http://t.co/x3mmtttLVn,2014-06-30T06:51:04+00:00,Tehelka,1,1,0,,,en,,
483499520316428288,World Cup 2014: Greece loses to Costa Rica in dramatic penalty shoot out. http://t.co/I32wTvqQ4k,2014-06-30T06:37:23+00:00,tovimagr,0,2,1,,,en,,
483499370688421888,RT @IBNLiveSports: World Cup 2014: A look at the quarter-finalists so far http://t.co/j7qUMHTSoL #WorldsCup,2014-06-30T06:36:47+00:00,CNNnews18,3,1,1,,,en,,
483497208864858113,#FRA vs #NGA Preview | FIFA World Cup 2014: 2nd Round http://t.co/kiugfvSihE | By @mattywalsh8 | http://t.co/MsKGui2L1z,2014-06-30T06:28:12+00:00,EPLIndex,1,4,0,,,en,,
483491975145201664,World Cup 2014: Greece loses to Costa Rica in dramatic penalty shoot out http://t.co/I32wTvqQ4k,2014-06-30T06:07:24+00:00,tovimagr,0,0,1,,,en,,
483489153984655360,"Fifa World Cup 2014: Dutch delight, Mexican pain http://t.co/ZndGfsvPSj",2014-06-30T05:56:11+00:00,Emirates247,1,1,0,,,en,,
483486228784742400,"Fifa World Cup 2014: Agony and ecstasy for Mexico, Dutch fans http://t.co/lfU8Zb5nG5",2014-06-30T05:44:34+00:00,Emirates247,0,1,0,,,en,,
483485523059548162,#Top10Lists: 10 Ridiculous Attempts to Cash in on World Cup 2014 http://t.co/0RZQXhBOUh #TeamFollowBack,2014-06-30T05:41:46+00:00,eeordogh,0,0,0,,,en,,
